# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
10
BLANK_GEOMS,13
# Name, xLoc, yLoc, zLoc, Mass, GeomID
Passengers,3.215000,0.000000,0.000000,500.000000,AYWKAIHEMY
MotorPropMidRR,5.200000,2.000000,0.600000,25.000000,RVGMNNVEIN
MotorPropMidFL,3.300000,-2.000000,0.600000,25.000000,SVDMEUOLQT
MotorPropMidRL,5.200000,-2.000000,0.600000,25.000000,WTFHNONIYQ
MotorPropMidFR,3.300000,2.000000,0.600000,25.000000,LIQYEGAXES
MotorPropTopR,7.100000,2.220000,1.800000,25.000000,QHKNXKXYIH
MotorPropTopL,7.100000,-2.220000,1.800000,25.000000,CPGHMUORIS
MotorPropBotL,1.600000,-1.500000,-0.300000,25.000000,CUUGEGHWTD
MotorPropBotR,1.600000,1.500000,-0.300000,25.000000,WWAQPXKQHQ
Turbogenerator,4.500000,0.000000,-0.100000,66.300000,CLEWADNDXR
Batteries,1.800000,0.000000,-0.500000,297.000000,ZWZRLDGEMK
R_FW_Motor,4.200000,5.200000,1.750000,25.000000,CTLRMAWIYV
L_FW_Motor,4.200000,-5.200000,1.750000,25.000000,WDUVDRNYQD
# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,Fuselage,0,COBWICBHMW,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,43,17
# x,y,z,u,w
6.663836280745767671e-02, -2.427533866367176940e-01, 9.677965291727109731e-01, 3.272412803167427248e-02
2.293759629541124515e-02, 1.018073592787102979e-02, 9.996850600524926911e-01, 6.447929121243879680e-02
2.293759629541125208e-02, -1.018073592787103326e-02, 9.996850600524926911e-01, 6.447953467099951097e-02
6.663836280745770446e-02, 2.427533866367178605e-01, 9.677965291727109731e-01, 3.272430870193278329e-02
9.310461851825622970e-02, 9.530034001679204003e-01, 2.882985419299803342e-01, 3.296350900056106703e-02
7.943167351916199936e-02, 9.968299481793542194e-01, 4.545729280434620059e-03, 6.885267983277483517e-02
1.520333392220795110e-01, 9.881833672102331434e-01, -1.948067077977073958e-02, 6.280732286167174661e-02
3.429251940403346688e-01, 8.789841760374389468e-01, -3.313444273987163902e-01, 3.281519988623152889e-02
5.054362898307848129e-01, 2.076692507355745176e-01, -8.375008293852705954e-01, 3.765206250406549771e-02
4.878829744227486942e-01, -4.681647316183912971e-03, -8.728964918286810093e-01, 6.944731577470175665e-02
4.878829744227486942e-01, 4.681647316183912971e-03, -8.728964918286810093e-01, 6.944745724466794279e-02
5.054362898307844798e-01, -2.076692507355746564e-01, -8.375008293852707064e-01, 3.765205616372883923e-02
3.429251940403339471e-01, -8.789841760374391688e-01, -3.313444273987169453e-01, 3.279001941968867628e-02
1.520333392220791779e-01, -9.881833672102329214e-01, -1.948067077977006997e-02, 6.280103419611336724e-02
1.125800382858217485e-01, -9.934746621536645339e-01, 1.827103276295886577e-02, 6.316389038934625000e-02
1.244861710366972213e-01, -9.320516289587545966e-01, 3.402689438899088592e-01, 3.185262630955652818e-02
8.911995726143312480e-02, -2.514022603105471321e-01, 9.637709980739553872e-01, 3.274796800970983246e-02
4.054661930306747986e-02, 2.681229831452931495e-03, 9.991740502383371636e-01, 6.099907760736768964e-02
4.054661930306747986e-02, -2.681229831452931495e-03, 9.991740502383371636e-01, 6.099939736745381424e-02
8.911995726143301377e-02, 2.514022603105474096e-01, 9.637709980739552762e-01, 3.274817113617443931e-02
1.244861710366975682e-01, 9.320516289587539305e-01, 3.402689438899106356e-01, 3.185351449652332884e-02
1.125800382858217069e-01, 9.934746621536643119e-01, 1.827103276295885884e-02, 6.316621446101217119e-02
2.023898868663372430e-01, 9.786202635969564190e-01, -3.661575305322425922e-02, 5.568011150347615401e-02
4.053815104158638993e-01, 8.314382022446984433e-01, -3.799688761741633614e-01, 3.144803790882129413e-02
5.334829231915088066e-01, 2.062749461169522958e-01, -8.202722823962120824e-01, 3.736284251720205229e-02
5.154971673074758565e-01, 1.293550726709462436e-03, -8.568903064129538283e-01, 6.496921349884124397e-02
5.154971673074758565e-01, -1.293550726709462436e-03, -8.568903064129538283e-01, 6.496935610961726559e-02
5.334829231915086956e-01, -2.062749461169521570e-01, -8.202722823962120824e-01, 3.736283787490879416e-02
4.053815104158641769e-01, -8.314382022446986653e-01, -3.799688761741628062e-01, 3.142341700945889410e-02
2.023898868663367989e-01, -9.786202635969565300e-01, -3.661575305322337798e-02, 5.567249890728072359e-02
1.523936080842248630e-01, -9.876861771019672664e-01, 3.538649144480244396e-02, 5.595782556573690447e-02
1.604719123475758513e-01, -9.036279119423121786e-01, 3.971213443096315299e-01, 3.009030055658165961e-02
1.153633075900822730e-01, -2.596050637866366695e-01, 9.587995192521804322e-01, 3.199212388904931759e-02
6.303873575391545636e-02, -5.898232554917122450e-03, 9.979936516067003938e-01, 5.606902084996012725e-02
6.303873575391545636e-02, 5.898232554917123317e-03, 9.979936516067003938e-01, 5.606939236800417836e-02
1.153633075900823979e-01, 2.596050637866367805e-01, 9.587995192521803212e-01, 3.199232482334770505e-02
1.604719123475765452e-01, 9.036279119423116235e-01, 3.971213443096323070e-01, 3.009146256153700030e-02
1.523936080842260288e-01, 9.876861771019670444e-01, 3.538649144480284642e-02, 5.596057478598358281e-02
2.609528080855678112e-01, 9.636423169630869978e-01, -5.742052690693737194e-02, 4.760671519179719702e-02
4.635792811042132588e-01, 7.758777325222805388e-01, -4.279111990904015395e-01, 2.947221991319607173e-02
5.538330618631547297e-01, 2.054843121599628231e-01, -8.068736809708382252e-01, 3.583891625064587749e-02
5.352814330876425331e-01, 7.785172426313795822e-03, -8.446378978484994082e-01, 5.857994127745533991e-02
5.352814330876426441e-01, -7.785172426313795822e-03, -8.446378978484995192e-01, 5.858007369915438356e-02
5.538330618631547297e-01, -2.054843121599628508e-01, -8.068736809708381141e-01, 3.583891367230460090e-02
4.635792811042130923e-01, -7.758777325222806498e-01, -4.279111990904015950e-01, 2.945164938737361571e-02
2.609528080855675336e-01, -9.636423169630869978e-01, -5.742052690693737887e-02, 4.759845501720040561e-02
2.000376049420918845e-01, -9.781675471548814116e-01, 5.633121960364687042e-02, 4.774339524551748926e-02
2.552779463346464550e-01, -8.541876467728544142e-01, 4.529863510259648507e-01, 2.772920888366620443e-02
1.460161151318304096e-01, -2.667285629907570343e-01, 9.526464022955705158e-01, 3.037870769119969255e-02
9.102890053261253334e-02, -1.539089436888025145e-02, 9.957293104244494542e-01, 4.992253141661165405e-02
9.102890053261253334e-02, 1.539089436888025839e-02, 9.957293104244494542e-01, 4.992291978459248436e-02
1.460161151318303263e-01, 2.667285629907571454e-01, 9.526464022955702937e-01, 3.037888613384522735e-02
2.552779463346462330e-01, 8.541876467728544142e-01, 4.529863510259652393e-01, 2.773080111768721698e-02
2.000376049420903302e-01, 9.781675471548817447e-01, 5.633121960364686348e-02, 4.774635234430724129e-02
3.277841317059438375e-01, 9.411670591994725221e-01, -8.223216937182782627e-02, 3.908928729504920763e-02
5.149545588142366848e-01, 7.148818917721065924e-01, -4.730387755488641988e-01, 2.682781888675824303e-02
5.679571408427506185e-01, 2.053905113415142591e-01, -7.970190863565308481e-01, 3.300805369306743925e-02
5.485945270406913377e-01, 1.486267229531748960e-02, -8.359564258220892885e-01, 5.060714672517602902e-02
5.485945270406913377e-01, -1.486267229531748960e-02, -8.359564258220892885e-01, 5.060726086385797934e-02
5.679571408427505075e-01, -2.053905113415141759e-01, -7.970190863565308481e-01, 3.300805307753093554e-02
5.149545588142365737e-01, -7.148818917721067034e-01, -4.730387755488643098e-01, 2.681324940385558520e-02
3.277841317059426718e-01, -9.411670591994730772e-01, -8.223216937182596664e-02, 3.908132629791764151e-02
2.569482276956145395e-01, -9.629716387866799066e-01, 8.162861738740026518e-02, 3.904149091763585433e-02
2.968222573487777627e-01, -8.074292096691231269e-01, 5.098574496027994396e-01, 2.480983006003503050e-02
1.819189022748260165e-01, -2.721713930579842122e-01, 9.448958915118631507e-01, 2.786129981656759735e-02
1.253999682796156090e-01, -2.560523694843233611e-02, 9.917757910920623754e-01, 4.282933562649053616e-02
1.253999682796156090e-01, 2.560523694843232570e-02, 9.917757910920623754e-01, 4.282970122825943693e-02
1.819189022748260165e-01, 2.721713930579843232e-01, 9.448958915118630397e-01, 2.786144249510732335e-02
2.968222573487777072e-01, 8.074292096691222387e-01, 5.098574496028009939e-01, 2.481192176092040722e-02
2.569482276956153166e-01, 9.629716387866797955e-01, 8.162861738740075090e-02, 3.904439714714043330e-02
4.022603583517380121e-01, 9.087339955182649476e-01, -1.113064665153899180e-01, 3.057928520352795609e-02
5.576966727396577284e-01, 6.516122597140761030e-01, -5.141749548601434183e-01, 2.343841484739083575e-02
5.766277668055459493e-01, 2.061596701815869292e-01, -7.905685352576765634e-01, 2.887716272449127042e-02
5.560954355787988135e-01, 2.264491496318005517e-02, -8.308098906216371260e-01, 4.146627164922490894e-02
5.560954355787987025e-01, -2.264491496318006211e-02, -8.308098906216370150e-01, 4.146636274941323946e-02
5.766277668055458383e-01, -2.061596701815867905e-01, -7.905685352576765634e-01, 2.887716365671215424e-02
5.576966727396579504e-01, -6.516122597140759920e-01, -5.141749548601436404e-01, 2.342996279402615595e-02
4.022603583517376236e-01, -9.087339955182650586e-01, -1.113064665153878363e-01, 3.057268137108005990e-02
3.246803712817655785e-01, -9.391941565026759031e-01, 1.117899498862131302e-01, 3.034674505524347782e-02
3.424440391267005723e-01, -7.524258554067246862e-01, 5.626610100069575626e-01, 2.136033595567228549e-02
2.241558626939550436e-01, -2.752901121540203278e-01, 9.348633608020777697e-01, 2.443397213018680056e-02
1.673427034058845575e-01, -3.629039757523357113e-02, 9.852306464278512976e-01, 3.508417428723009657e-02
1.673427034058845297e-01, 3.629039757523357113e-02, 9.852306464278512976e-01, 3.508447978644850529e-02
2.241558626939550714e-01, 2.752901121540204388e-01, 9.348633608020776586e-01, 2.443407343031291784e-02
3.424440391267005723e-01, 7.524258554067250193e-01, 5.626610100069570075e-01, 2.136278131588028803e-02
3.246803712817660781e-01, 9.391941565026754590e-01, 1.117899498862149343e-01, 3.034934073945663724e-02
4.826431657068869230e-01, 8.637795044934950539e-01, -1.447084731914709821e-01, 2.244540456894152450e-02
5.908029258121961780e-01, 5.892161877279000759e-01, -5.511589489168697842e-01, 1.925298003708203476e-02
5.800275555969185426e-01, 2.080514347645852358e-01, -7.875802405092836578e-01, 2.354981315428725241e-02
5.578144265997563300e-01, 3.131523004757328504e-02, -8.293747173891018454e-01, 3.164304849957198101e-02
5.578144265997564410e-01, -3.131523004757328504e-02, -8.293747173891019564e-01, 3.164311471982828028e-02
5.800275555969186536e-01, -2.080514347645851247e-01, -7.875802405092836578e-01, 2.354981502262977477e-02
5.908029258121961780e-01, -5.892161877279005200e-01, -5.511589489168694511e-01, 1.924934752497038659e-02
4.826431657068868120e-01, -8.637795044934951649e-01, -1.447084731914706490e-01, 2.244101004488972123e-02
4.045185242998893815e-01, -9.026230897958091859e-01, 1.470929001199798580e-01, 2.208981637123960673e-02
3.604566620029686641e-01, -7.017791031492973675e-01, 6.144730142167721398e-01, 1.740184797992220742e-02
2.741000048648857268e-01, -2.753048378228549753e-01, 9.214534353967113178e-01, 2.013763679930371392e-02
2.183962624231647331e-01, -4.708492022619630707e-02, 9.747235930492731404e-01, 2.699356190375138548e-02
2.183962624231647331e-01, 4.708492022619630707e-02, 9.747235930492731404e-01, 2.699378031180208609e-02
2.741000048648857268e-01, 2.753048378228550308e-01, 9.214534353967112068e-01, 2.013769826396502940e-02
3.604566620029686641e-01, 7.017791031492968123e-01, 6.144730142167729170e-01, 1.740424866588258235e-02
4.045185242998896036e-01, 9.026230897958090749e-01, 1.470929001199797193e-01, 2.209188536369680045e-02
5.656783839247739865e-01, 8.042387418135960031e-01, -1.822306563845395022e-01, 1.495634355972962244e-02
6.137869232326556013e-01, 5.304215250837104323e-01, -5.847380769168883941e-01, 1.429476158869668126e-02
5.777056325683426197e-01, 2.114658333383415967e-01, -7.883770693198348667e-01, 1.724421347779074576e-02
5.530601821613635449e-01, 4.115517162883931129e-02, -8.321242015203260678e-01, 2.167732690911934254e-02
5.530601821613635449e-01, -4.115517162883929742e-02, -8.321242015203259568e-01, 2.167736852540527726e-02
5.777056325683428417e-01, -2.114658333383415134e-01, -7.883770693198349777e-01, 1.724421552875655961e-02
6.137869232326557123e-01, -5.304215250837107654e-01, -5.847380769168878389e-01, 1.429398983998582222e-02
5.656783839247738754e-01, -8.042387418135960031e-01, -1.822306563845395022e-01, 1.495436809564751682e-02
4.966407021286210477e-01, -8.475425526818621824e-01, 1.871353370764140822e-01, 1.459949447720888631e-02
4.271281192579295949e-01, -6.288004158896888240e-01, 6.497473406764650017e-01, 1.295592997408417935e-02
3.334265062843174698e-01, -2.711760177531115090e-01, 9.029342901355548179e-01, 1.506166439410205199e-02
2.804537393986498706e-01, -5.743703099733471484e-02, 9.581475291036998243e-01, 1.885915115337664927e-02
2.804537393986498151e-01, 5.743703099733471484e-02, 9.581475291036998243e-01, 1.885927396382159477e-02
3.334265062843174698e-01, 2.711760177531116200e-01, 9.029342901355547069e-01, 1.506169354382495135e-02
4.271281192579291508e-01, 6.288004158896884910e-01, 6.497473406764655568e-01, 1.295775308485757477e-02
4.966407021286207701e-01, 8.475425526818624045e-01, 1.871353370764139157e-01, 1.460089454464190938e-02
6.464600485506282190e-01, 7.294885062916087737e-01, -2.234634753519172679e-01, 8.289134931644105697e-03
6.175345929146629498e-01, 4.829041492867494623e-01, -6.208499087181716947e-01, 8.709882641591256205e-03
5.683255906067488095e-01, 2.170379050582716407e-01, -7.936627563577659528e-01, 1.031051509944566104e-02
5.400769188881224814e-01, 5.261158128801746853e-02, -8.399696084970494914e-01, 1.214683428711342550e-02
5.400769188881224814e-01, -5.261158128801746853e-02, -8.399696084970494914e-01, 1.214685295806572710e-02
5.683255906067489205e-01, -2.170379050582715019e-01, -7.936627563577660638e-01, 1.031051647210047377e-02
6.175345929146632828e-01, -4.829041492867490182e-01, -6.208499087181719167e-01, 8.710090244417739713e-03
6.464600485506283301e-01, -7.294885062916089957e-01, -2.234634753519161854e-01, 8.288834973720470706e-03
5.986746293359557214e-01, -7.672324416282947368e-01, 2.300936085651695273e-01, 8.068944841228952586e-03
5.014376144177011829e-01, -5.473429933913928069e-01, 6.700566889692503025e-01, 8.050167763488439571e-03
4.040247862678939539e-01, -2.614443722483611454e-01, 8.765904473018416576e-01, 9.337166706851808898e-03
3.556453082991075099e-01, -6.648073353637282135e-02, 9.322535742775667211e-01, 1.095524425006308075e-02
3.556453082991075654e-01, 6.648073353637280747e-02, 9.322535742775667211e-01, 1.095528698584261051e-02
4.040247862678938429e-01, 2.614443722483612564e-01, 8.765904473018416576e-01, 9.337175098219092223e-03
5.014376144177004058e-01, 5.473429933913921408e-01, 6.700566889692514128e-01, 8.051023774604320823e-03
5.986746293359558324e-01, 7.672324416282945148e-01, 2.300936085651694163e-01, 8.069610184240044726e-03
7.187803938201163811e-01, 6.414052654263333597e-01, -2.682424853433424405e-01, 2.573631511965097322e-03
6.264906962639655852e-01, 4.322311374371707315e-01, -6.486028456031173173e-01, 2.810700159002460681e-03
5.490016340568347752e-01, 2.258288054851873838e-01, -8.047350846185711282e-01, 3.245489275478921198e-03
5.151811990643117012e-01, 6.643164147394989283e-02, -8.545028783694847974e-01, 3.648806639078319008e-03
5.151811990643117012e-01, -6.643164147394986507e-02, -8.545028783694847974e-01, 3.648806639078320743e-03
5.490016340568347752e-01, -2.258288054851873561e-01, -8.047350846185710171e-01, 3.245489275478921631e-03
6.264906962639660293e-01, -4.322311374371711201e-01, -6.486028456031167622e-01, 2.810700159002458079e-03
7.187803938201163811e-01, -6.414052654263330266e-01, -2.682424853433429957e-01, 2.573631511965098623e-03
7.040088412111523697e-01, -6.560941130069659621e-01, 2.718677369128836840e-01, 2.537768932230035062e-03
5.833177575899511913e-01, -4.576842394551293713e-01, 6.710182789124382596e-01, 2.715771405593537993e-03
4.876480898242869788e-01, -2.440448862986037692e-01, 8.382370988939976675e-01, 3.115650215314973506e-03
4.459023346729706350e-01, -7.285515934862533960e-02, 8.921116710869108068e-01, 3.496549956979060070e-03
4.459023346729706350e-01, 7.285515934862533960e-02, 8.921116710869108068e-01, 3.496549956979060503e-03
4.876480898242869233e-01, 2.440448862986037692e-01, 8.382370988939976675e-01, 3.115650215314973506e-03
5.833177575899503031e-01, 4.576842394551272619e-01, 6.710182789124403691e-01, 2.715771405593528018e-03
7.040088412111527028e-01, 6.560941130069664062e-01, 2.718677369128820742e-01, 2.537768932230047639e-03
# DegenGeom Type,nXsecs,nPnts/Xsec
PLATE,43,9
# nx,ny,nz
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.827189063385839196e-01, -1.021825108325217137e-16, 8.126737821509715243e-01
5.456848648936427626e-01, -1.387704514156004446e-16, 8.379904702477272149e-01
5.042810179663326231e-01, -1.583349524591505359e-16, 8.635396081934164636e-01
4.583801193888172310e-01, -1.220424321171471540e-16, 8.887562467567211577e-01
4.080998408761175034e-01, -9.691765742844180638e-17, 9.129373033658377823e-01
3.539115698191132031e-01, -7.725884931994277913e-17, 9.352788892882010208e-01
2.967476648490536828e-01, -9.439833716466629212e-17, 9.549559274681913568e-01
2.380814483277214899e-01, -2.137756760876472333e-17, 9.712451925040219702e-01
1.799524318316685356e-01, -1.591614942146181033e-17, 9.836753134433479095e-01
1.249222642579016357e-01, -1.089926278468824271e-17, 9.921665323385379098e-01
7.597556644228244116e-02, -2.038747171102941758e-17, 9.971096796760998693e-01
3.641270718570586984e-02, -3.110840414980839795e-18, 9.993368374854435521e-01
9.797416799947795268e-03, -8.318671156145154833e-19, 9.999520041602236731e-01
-3.080222888776612182e-16, 0.000000000000000000e+00, 1.000000000000000000e+00
-3.080240370868414833e-16, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
3.080364499426655601e-16, 0.000000000000000000e+00, 1.000000000000000000e+00
3.080460662228893795e-16, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
7.202864653557803713e-16, -5.037345626229023589e-31, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
-3.080950311414925516e-16, 0.000000000000000000e+00, 1.000000000000000000e+00
2.062488078755035264e-16, -7.212037017476358191e-32, 1.000000000000000000e+00
-5.117746256816796430e-16, 3.579111640004546087e-31, 1.000000000000000000e+00
2.063261306777744727e-16, -7.214740814497135736e-32, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
-2.035364861575886838e-16, 1.423438697848531675e-31, 1.000000000000000000e+00
4.127575362832515971e-16, -2.886632569254925069e-31, 1.000000000000000000e+00
4.137390172765055227e-16, -1.366547219482310807e-18, 1.000000000000000000e+00
0.000000000000000000e+00, -2.740765786068012357e-18, 1.000000000000000000e+00
6.652593893941666558e-16, -1.104376464344528460e-17, 1.000000000000000000e+00
0.000000000000000000e+00, -2.240255571213367752e-17, 1.000000000000000000e+00
1.973448773377484669e-15, -1.448415435209810142e-30, 1.000000000000000000e+00
4.747555655865800651e-16, -3.611865141860993977e-31, 1.000000000000000000e+00
9.422855334193852286e-16, -2.504609440667538673e-17, 1.000000000000000000e+00
5.597206902027450678e-16, -5.391552840081819640e-17, 1.000000000000000000e+00
6.349802263894025435e-16, -1.195107674132823481e-16, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
# x,y,z,zCamber,t,nCamberx,nCambery,nCamberz,u,wTop,wBot,xxCamber,xyCamber,xzCamber
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.287340400714964423e-17, 6.574680801429928847e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.750000000000000000e+00, 2.500000000000000000e-01
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.850371707708594131e-17, 3.700743415417188263e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.500000000000000000e+00, 5.000000000000000000e-01
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.491139150117423343e-17, 1.034389230519697050e-16, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.250000000000000000e+00, 7.500000000000000000e-01
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.401486830834376525e-17, 1.480297366166875305e-16, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.860979249076398407e-17, 1.118863022827952404e-16, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.750000000000000000e+00, 1.250000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.700743415417188263e-17, 7.401486830834376525e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.500000000000000000e+00, 1.500000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.512522710995718003e-17, 3.870330105173437703e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.250000000000000000e+00, 1.750000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
9.224048935439040087e-02, 9.395227952598889098e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.142857142857142461e-02, 4.000000000000000000e+00, 0.000000000000000000e+00
9.224048935439040087e-02, 8.680744593191726255e-02, -5.199931517593539710e-19, -7.080970651472755749e-03, 1.307979750101490313e-01, 5.628312732872747803e-01, -1.119028679466312065e-04, 8.265718028626267699e-01, 7.142857142857142461e-02, 3.750000000000000000e+00, 2.500000000000000000e-01
9.224048935439040087e-02, 6.706858411385951957e-02, -1.956565863184116604e-18, -2.265910621791220741e-02, 2.398124963225619632e-01, 5.747675558904696835e-01, -1.627568065293413173e-04, 8.183167053200842700e-01, 7.142857142857142461e-02, 3.500000000000000000e+00, 5.000000000000000000e-01
9.224048935439040087e-02, 3.728293722036534613e-02, -4.124332572011394999e-18, -3.823724163416603733e-02, 3.144909410597359622e-01, 5.827189006586952491e-01, -1.396224814225051857e-04, 8.126737742296624711e-01, 7.142857142857142461e-02, 3.250000000000000000e+00, 7.500000000000000000e-01
9.224048935439038699e-02, -2.775557561562891351e-17, -6.837743846998962491e-18, -4.531821193650773655e-02, 3.421976982869016637e-01, 5.858875490485317972e-01, -5.869669098042637299e-17, 8.103923616803802021e-01, 7.142857142857142461e-02, 3.000000000000000000e+00, 1.000000000000000000e+00
9.224048935439038699e-02, -3.728293722036535307e-02, -9.551155121986526903e-18, -3.823724163416601651e-02, 3.144909410597359067e-01, 5.827189006586953601e-01, 1.396224814223507682e-04, 8.126737742296623601e-01, 7.142857142857142461e-02, 2.750000000000000000e+00, 1.250000000000000000e+00
9.224048935439038699e-02, -6.706858411385954732e-02, -1.171892183081380761e-17, -2.265910621791219007e-02, 2.398124963225619355e-01, 5.747675558904699056e-01, 1.627568065290519979e-04, 8.183167053200841590e-01, 7.142857142857142461e-02, 2.500000000000000000e+00, 1.500000000000000000e+00
9.224048935439038699e-02, -8.680744593191722092e-02, -1.315549454223856591e-17, -7.080970651472754882e-03, 1.307979750101490868e-01, 5.628312732872751134e-01, 1.119028679462067549e-04, 8.265718028626265479e-01, 7.142857142857142461e-02, 2.250000000000000000e+00, 1.750000000000000000e+00
9.224048935439038699e-02, -9.395227952598889098e-02, -1.367548769399792190e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.142857142857142461e-02, 2.000000000000000000e+00, 2.000000000000000000e+00
2.077536270703003729e-01, 1.795084613779441285e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.428571428571428492e-01, 4.000000000000000000e+00, 0.000000000000000000e+00
2.077536270703003729e-01, 1.676132291405880159e-01, -7.721587754711183259e-19, -1.206697974354835161e-02, 2.475007511906519020e-01, 5.068839066680310701e-01, -2.247239255973534249e-04, 8.620143007283070924e-01, 1.428571428571428492e-01, 3.750000000000000000e+00, 2.500000000000000000e-01
2.077536270703003729e-01, 1.328236576270845348e-01, -3.030464658282743697e-18, -3.861433613783202962e-02, 4.433107334194307247e-01, 5.298605572108749939e-01, -3.345694788652648255e-04, 8.480847115562483163e-01, 1.428571428571428492e-01, 3.500000000000000000e+00, 5.000000000000000000e-01
2.077536270703003451e-01, 7.649717492651000872e-02, -6.686802512039328640e-18, -6.516169158137434525e-02, 5.723097412804800665e-01, 5.456848417013425712e-01, -2.915519501976918245e-04, 8.379904346320672381e-01, 1.428571428571428492e-01, 3.250000000000000000e+00, 7.500000000000000000e-01
2.077536270703003451e-01, 0.000000000000000000e+00, -1.165248655583254871e-17, -7.722866886221439742e-02, 6.188334800754790033e-01, 5.521071024817536532e-01, -5.531242306667566809e-17, 8.337731990110993641e-01, 1.428571428571428492e-01, 3.000000000000000000e+00, 1.000000000000000000e+00
2.077536270703003451e-01, -7.649717492651009199e-02, -1.661817059962577341e-17, -6.516169158137434525e-02, 5.723097412804800665e-01, 5.456848417013425712e-01, 2.915519501975463246e-04, 8.379904346320672381e-01, 1.428571428571428492e-01, 2.750000000000000000e+00, 1.250000000000000000e+00
2.077536270703003174e-01, -1.328236576270845903e-01, -2.027450845338235796e-17, -3.861433613783200880e-02, 4.433107334194307247e-01, 5.298605572108749939e-01, 3.345694788651396002e-04, 8.480847115562482053e-01, 1.428571428571428492e-01, 2.500000000000000000e+00, 1.500000000000000000e+00
